_id,_name,_description,_salary
18645093,инженер по автоматизации тестирования / qa engineer,"в нашу дружную команду мы ищем профессионалов, которые хотят работать в одном из лучших онлайн-тревел агентств россии. любовь к путешествиям обязательна: наши сотрудники сами пользуются сайтом и мобильным приложением onetwotrip, и именно поэтому они такие удобные. onetwotrip – сервис, в котором можно полностью спланировать путешествие: забронировать по специальным ценам номер в одном из 900 000 отелей по всему миру, купить авиабилет одной из 800 авиакомпаний и билет на поезд по россии и снг от ржд. клиенты также могут приобрести туристический пакет, который включает перелёт + отель и сэкономить до 30% по сравнению с их покупкой по отдельности. пользователям, которые приобрели авиабилеты, по выгодным ценам предлагается аренда авто. каждый день через сайт onetwotrip.com и мобильные приложения для ios и android пользователи покупают более 10000 тревел-продуктов. уже более 2,5 миллионов путешественников планируют у нас свои поездки, и это далеко не предел. мы ищем qa инженера, который, как эксперт в своём продукте, будет отстаивать высокие стандарты качества и двигать себя и свою команду вперед.   основные задачи:  комплексное тестирование всех компонентов системы (фронт, бекенд). активное участие в цикле разработки. ускорение процесса разработки, за счет развития автоматического тестирования.    что мы ожидаем от вас:  понимание принципов построения и тестирования современного веб-приложения. из чего оно состоит, как работает, как это все можно проверять. умение комплексно анализировать состояние продукта и желание разбираться в принципах работы компонентов. опыт работы с инструментами диагностики веб приложений (fiddler web debugger, charles proxy, browser developer console) умение грамотно расставлять приоритеты в тестировании опыт в автоматизации тестирования api и front-end желание работать с ruby \ nodejs    мы предлагаем:  дмс бонусы и премии за результат: мы любим строить смелые планы и еще больше любим воплощать их интересные и амбициозные задачи неограниченный профессиональный рост ресурсы на реализацию смелых идей, идущих на пользу сервису работу по гибкому графику в одном из лучших офисов москвы рядом с метро «проспект мира», «цветной бульвар», «достоевская» посещение профильных мероприятий, библиотека с хорошими книгами и обмен опытом с интересными людьми  а ещё вы будете работать в отличной команде, участвовать в необычных тимбилдингах и веселиться на пятничных вечеринках. :) и конечно же, в офисе всегда есть вкусный бесплатный кофе и утренние фрукты.  ",87500
18644776,java expert (moscow - london),"the position is based in moscow with regular trips to london. perspective - full relocation to london.   our client is a global money app, cutting your banking fees to zero. it allows you to exchange currencies at interbank rates, send money through your contacts and spend with a multi currency master card. all this is done at the touch of a button, in a beautiful mobile application. the company has recently raised a $4.8m seed investment, and has been seeing 7% week on week user growth; it is an extremely exciting time to join. the role:  the work will focus mostly on greenfield development and improvement of existing systems. projects will include building mobile apis, developing micro services to evolve the architecture, and perfecting a number of systems that the business depend on, like risk management, fraud detection, payment processing for example.  technology stack:  technology stack is based predominantly on java 8 on the backend and angularjs on the frontend. there is an opportunity to introduce scala for new components. they have a minimalist approach to using external frameworks, with emphasis on maintainability and fast turnaround with tdd, ddd and continuous integration &amp; delivery.  requirements:  bachelor degree or above in computer science, mathematics or related areas is a must 3 years or above experience in hands-on back-end development is a must fluency with java or scala used to working closely with front-end developers quick learner with an ambitious, results driven personality excellent communication and organisational skills flexible working hours fluent english (not less than upper intermediate level) ",215000
18644657,программист-разработчик,"в стабильную it компанию приглашается ведущий программист 1с с опытом работы требования к соискателю:  высшее профильное образование (it, математика, физика и т.п.) основы программирования на языках высокого уровня опыт разработки на платформе 1с предприятие от 2-ух лет наличие сертификатов, отзывов подтверждающих квалификацию  обязанности:  работа в составе проектной команды, решение разнообразных задач, коллективная разработка; разработка технических требований; реализация технических заданий в рамках компетенции; участие в тестировании, документирование разработок; решение задач сопровождения, взаимодействие с консультантами.    условия:  работа в офисе, 10 мин. от метро сокол, панорамные виды, оснащенное рабочее место; соблюдение тк рф (отпуска, учебные отпуска, больничные, командировки); оплата обучения и сертификации в 1с, условия для саморазвития; дружный коллектив, питание в офисе; перспективы роста: ведущий разработчик, технический руководитель проектов. офис: м. сокол (2 минут пешком от метро) график работы с 10 до 19-00 с перерывом на обед 1 час, либо иной удобный график ",100000
18644643,программист 1c,"обязанности:  планирование и распределение заданий между программистами 1с. общение с бизнес подразделениями по желаемым доработкам. программное сопровождение конфигураций 1с (бп, зуп) 7.7, 8 разработка и поддержка нетиповых конфигураций, интеграция с другими системами. модификация и создание новых документов, отчетов, обработок бухгалтерского и управленческого учета. консультирование персонала головного офиса и филиалов.  требования:  опыт работы с 1с 7.7, 8. знание типовых конфигураций, опыт миграции, понимание предметной области. опыт управлением 1с программистами.    мы предлагаем:  интересные задачи, участие в различных крупных проектах, творческую работу; реальные возможности профессионального и карьерного роста; уровень заработной платы будет зависеть от вашей квалификации, ответственности, самостоятельности и готовности решать сложные, интересные задачи; у сотрудников компании есть возможность заниматься спортом: спортивный зал, футбол, теннис; график работы 5/2; оформление по тк рф; в нашей команде вас встретит молодой коллектив профессионалов, единомышленников и активная, насыщенная корпоративная жизнь!     ",100000
18616442,php-разработчик,"обязанности:  участие в разработке большого веб-проекта - erp-системы предприятия с разветвленной филиальной сетью и десятками тысяч пользователей; развитие и поддержка сайтов компании; работа в команде над общим продуктом, но самостоятельность и инициативность приветствуются.  требования:  стаж разработки в стеке технологий lamp от двух лет; знание php5 (oop), mysql, html, css, javascript (jquery); опыт работы с системами контроля версий над общим кодом; знание шаблонизаторов (twig, smarty или др.) и twitter bootstrap (как плюс); умение прочесть чужой код; аккуратность и чувство ответственности за результаты своей работы.  мы предлагаем:  заработная плата обсуждается на собеседовании; размещение: м. кунцевская (от метро ходит корпоративный транспорт 10-15 минут в пути), современный уютный офис; график работы: 5/2, 9:00-18:00 или 10:00-19:00; коллектив профессионалов; возможность многому научиться и испробовать; интересные задачи и сложные проекты.  адрес: москва, ул. рябиновая",100000
18616453,web-программист,"обязанности:  участие в разработке большого веб-проекта - erp- системы предприятия с разветвленной филиальной сетью и десятками тысяч пользователей; развитие и поддержка сайтов компании; работа в команде над общим продуктом, но самостоятельность и инициативность приветствуются.  требования:  стаж разработки в стеке технологий lamp от двух лет; знание php5 (oop), mysql, html, css, javascript (jquery); опыт работы с системами контроля версий над общим кодом; знание шаблонизаторов (twig, smarty или др.) и twitter bootstrap (как плюс); умение прочесть чужой код; аккуратность и чувство ответственности за результаты своей работы.  мы предлагаем:  заработная плата обсуждается на собеседовании; размещение: м. кунцевская (от метро ходит корпоративный транспорт 10-15 минут в пути), современный уютный офис; график работы: 5/2, 9:00-18:00 или 10:00-19:00; коллектив профессионалов; возможность многому научиться и испробовать; интересные задачи и сложные проекты.  адрес:  москва, ул. рябиновая ",100000
18125937,frontend-разработчик,"обязанности:  проектирование и разработка панелей управления; создание web-сервисов, виджетов.    требования:  javascript от 3х лет; html/css, ajax, json, es6; angular 1/2; angular material, mdl, bootstrap; кроссбраузерная и адаптивная верстка; npm, bower, webpack, gulp; restful api; git; опыт работы в команде.    приветствуется:  опыт проектирования ui/ux; знание nodejs; знание photoshop; широкий кругозор и неподдельный интерес в области различных web­-технологий.    условия:  командная работа над интересными проектами; работа с командой профессионалов; постоянный рост и развитие; дружный коллектив; оформление по тк рф; ",100000
18644087,ui/ux дизайнер систем электронного документооборота,"наша лаборатория занимается автоматизацией бизнес-процессов оао &quot;ржд&quot; требования:  умение создавать удобные интерфейсы; умение читать техническую и технологическую документацию; стрессоустойчивость;    в обязанности дизайнера входит:  проектирование экранных форм для электронного документооборота; верстка экранных форм с использованием html + css(под internet explorer); проектирование отчетов; верстка отчетов с использованием html + css(под internet explorer);    условия:  график работы - с 10 до 18. официальное трудоустройство уровень заработной платы обсуждается на собеседовании, указана минимально возможная. ",70000
17889637,1с программист,"обязанности:  разработка архитектуры проекта программирование и разработка модулей 1с (документооборот, бухгалтерия, зуп, склад, упп) разработка новых форм и нового функционала формализация требований от пользователей на доработку написание тз проектирование архитектуры проекта тестирование написание инструкций для пользователей поддержка пользователей и консультирование по возникающим вопросам    требования:  высшее профильное образование непосредственный опыт в общении с заказчиком и понимании «что ему нужно» для тех или иных специфических особенностей бизнеса/проектов создание тз со слов заказчика большой опыт реализации задач различного плана (задачи учета, оперативные задачи, бизнес-процессы и прочее) знание основных продуктов 1с (документооборот, бухгалтерия, зуп, склад, упп) желательны базовые знания бухгалтерского учета, налогового учета, планирования, бюджетирования, основных операций закупки, продажи товаров и услуг, складские операции; опыт интеграции 1с и других платформ; аналогичный опыт работы от 3-х лет    условия:  график 5/2, с 10:00 до 19:00 оформление: тк рф место работы: офис расположен в 15 мин общественным транспортом от м. петровско-разумовская, бц норд хаус/ испытательный срок до 3 месяца.  более подробную информацию связанную с работой в нашей компании, вы можете найти на сайте www.megatrade.work . ",85000
18643752,"back-end разработчик (php, yii, postgresql)","manychat – это веб-приложение, которое помогает бизнесам взаимодействовать со своей аудиторией через мессенджеры. мы одни из первопроходцев в индустрии чатботов и к данному моменту на нашей платформе уже создано более 250&#39;000+ ботов, которые отправляют 20m+ сообщений в день. мы в самом центре коммуникационной революции, и теперь ищем людей, вместе с которыми будем двигаться еще быстрее. ваши отличительные черты:  минимум 3 лет коммерческой разработки с использованием php и yii framework postgresql / mysql, memcache / redis, nginx опыт работы с нагруженными системами опыт, понимание и набитые шишки в тесной работе со сторонними api хорошее знание английского: вы должны иметь возможность читать техническую литературу и саппорт тикеты, а также описывать баги и ставить задачи. бонусом будет опыт работы с большими объёмами данных, разработка систем аналитики, навыки работы с облачной или железной инфраструктурой.  каждый день мы обрабатываем 35-40 миллионов взаимодействий с весьма капризными сторонними api, периодически выжигаем ssd-рейды своими базами данных, да и вообще, отлично проводим (серверное) время. мы ищем человека, который готов к высокой динамике разработки, способного самостоятельно принимать взвешенные решения в своей технологической области. о нас:  компания базируется в сан-франциско. фокус на американском рынке, продажи идут по всему миру. communication/pm stack : scrum, slack, trello, hangouts.    условия:  достойная зарплата в соответствии с навыками строго фултайм преимущественно удалённая работа    до встречи на борту! :) команда manychat",135000
18643641,"front-end разработчик (js, react)","manychat – это веб-приложение, которое помогает бизнесам взаимодействовать со своей аудиторией через мессенджеры. мы одни из первопроходцев в индустрии чатботов и к данному моменту на нашей платформе уже создано более 250&#39;000+ ботов, которые отправляют 20m+ сообщений в день. мы в самом центре коммуникационной революции, и теперь ищем людей, вместе с которыми мы будем двигаться еще быстрее. ваши отличительные черты:  минимум 3 года профильного опыта во front-end разработке серьезный опыт работы со стеком reactjs уверенные навыки в вёрстке в тесной связке со своим же фронт-кодом (кросс-браузерность, адаптивная вёрстка, html5, css3, sass/less/stylus) понимание специфики работы с spa опыт использования инструментов сборки проектов (grunt, gulp, webpack) умение писать качественный код хорошее знание английского: вы должны иметь возможность читать техническую литературу и саппорт тикеты, а также описывать баги и ставить задачи.  нам нужен настоящий front-end ниндзя. мы делаем веб-приложение, которое построено для работы со сложными каналами коммуникаций. чтобы спроецировать взаимодействие пользователей с чатботами на веб, нам часто приходится создавать уникальный и совсем не тривиальный ux. поэтому, мы ищем человека, который чувствует в себе силы не только каждый день делать очень сложные вещи, но и делать их максимально простыми для клиентов. о нас:  компания базируется в сан-франциско. фокус на американском рынке, продажи идут по всему миру. communication/pm stack : scrum, slack, trello, hangouts.    условия:  достойная зарплата в соответствии с навыками строго фултайм преимущественно удалённая работа (команда разработки базируется здесь и встречается в оффлайне, когда это необходимо)    до встречи на борту! :) команда manychat",135000
18290448,вебмастер/html-верстальщик,"в торгово-производственную компанию &quot;веренд - дизайн&quot; требуется web-мастер. обязанности:  поддержка и администрирование существующих сайтов компании, доработка и изменение их функционала участие в разработке новых сайтов компании исправление технических и seo-ошибок сайтов наполнение сайта контентом. редактирование и актуализация информации. редактирование, корректировка, правка различных шаблонов cms (php), css-стилей и пр  верстка шаблонов и их адаптация под cms (modx в основном). сборка сайтов на базе cms.     требования:  знание php, html, css, mysql, ajax, javascript опыт интеграций систем (веб-сервисы, файловый обмен и так далее) умение разбираться в чужом коде разработка и поддержка web-проектов компании разработка и внедрение новых сервисов на web-ресурсах разработка интернет-магазина, автоматизация продаж. оптимизация кода, увеличение быстродействия опыт работы разработки web-проектов не менее года. граждане рф.  условия:  график работы 5/2 с 9.00 - 18.00 адрес: подольских курсантов заработная плата от 50000 руб.+ премия + соц.пакет.(отпуск, больничный лист и т.д.) ",75000
18642752,программист 1с,"обязанности:  сопровождение информационных систем 1с 8.3 (конфигурации 1с:бухгалтерия корп, 1с:зарплата и управление персоналом, 1с:документооборот): написание и доработка отчетов и обработок, печатных форм разработка по техническому заданию, совместная разработка с использованием хранилища конфигурации 1с организация обмена данными между существующими базами 1с оптимизация существующих алгоритмов типовой конфигурации поиск и устранение ошибок в программном коде 1с  требования:  высшее техническое образование; знание 1с: бухгалтерия 8, 1с: зарплата и управление персоналом, 1с: документооборот, система &quot;итилиум&quot;, ms office; знание платформы 1с 8.3: управляемых форм и принципа работы клиент-серверного взаимодействия; знание архитектуры типовых конфигураций: 1с:бухгалтерия корп 3.0, 1с зуп, 1с:до 2.0; опыт работы с хранилищем конфигурации и распределенной информационной базой; понимание принципов ведения уу, бу, ну; опыт разработки программного обеспечения на основании технического задания; работа с доработанными конфигурациями; наличие сертификатов 1с приветствуется.  условия:  крупная российская компания; оформление в соответствии с тк рф; график работы: 9:00-18:00; офис в районе м. бауманская/красносельская. ",100000
18642649,бизнес-аналитик - fulltime,"  albatross internet group – один из мировых лидеров по созданию online-сервисов экспертных консультаций.13 лет назад мы начали свою работу в городе дюссельдорф, где создали и запустили более 50 ecommerce проектов по экспертному консультированию в вопросах медицины, страхования, недвижимости, юриспруденции, астрологии и т.д. в компанию требуется опытный бизнес-аналитик для работы над одним из основных проектов.   обязанности:  составление проектной документации; актуализация существующей документации; сбор и формализация требований заказчика; принятие и обоснование технических решений; взаимодействие с разработчиками и тестировщиками при выпуске новых версий продукта; участие в решении рабочих проблем, требующих глубокой аналитической проработки.  наши требования:  высшее техническое образование; опыт работы в it от 2-х лет; владение английском языком на хорошем уровне. умение свободно и грамотно писать на английском, умение разговаривать; опыт работы на аналогичной должности от 1 года; опыт написания технической и бизнес документации; знание методологий разработки по; грамотная устная и письменная речь, способность структурировать и связно излагать информацию; ответственность за создаваемую документацию, аккуратность и внимательность к деталям; удаленные сотрудники рассматриваются только при полном соответствии требованиям вакансии.  преимуществом будет:  демонстрация технической документации; опыт написания технической и бизнес документации на английском языке; знание финансовой сферы (алгоритмы, теории, инструменты и пр.); знание и опыт работы по scrum; опыт работы программистом/тестировщиком; опыт использования багтрекеров типа atlassian jira и подготовки документации в confluence.  мы предлагаем:  оплату в зависимости от квалификации; работу над интересными проектами; гибкий график.  в сопроводительном письме, пожалуйста, укажите:  контакты людей, которые могут вас порекомендовать (email, телефон, скайп и т.д.); примеры технической документации при их наличии; ожидаемый уровень зарплаты. ",50000
18398602,программист python,"  привет творец! приглашаем прокачанного python-программиста в команду www.element.ru (optimism.ru, blogun.ru, saitreport.ru, greenpr.ru, pressme.ru, tradetracker.ru). уже 16 лет мы помогаем нашим клиентам быть лидерами рунета с помощью светлых умов нашей команды и digital-инструментов seo, контекста, таргетированной рекламы, smm, сра и многих других услуг. нам доверяют такие известные в россии и за рубежом компании как: сбербанк, втб, техносила, евросеть, wildberries, aliexpress, билайн, samsung и т.д.   мы ищем талантливого python-программиста с безудержным желанием развивать и автоматизировать всё вокруг и применять лучшие back-end и front-end технологии. предлагаем интересные задачи, которые будут помогать задачам тысячам клиентов.   для работы у нас необходимы:- хорошие знания python;- опыт работы с django (плюсом будет знание web.py или аналогов);- знание postgresql;- готовность работать с большими объемами данных;- имеет опыт работы с dvcs (git);- опыт разработки многопоточных приложения и системы обработки очередей задач (gevent, eventlet или twisted);- знание javascript и jquery;- желание работать, наслаждаться и гордиться тем, что ты делаешь; будет плюсом:- опыт системного администрирования (linux);- умение строить решения, легко поддающиеся юнит и другим видам автоматического тестирования;- владение инструментами для тестирования, сборки и выкладки проекта; заниматься действительно интересным и полезным делом:- развитие текущих и разработка новых внутренних сервисов компании.мы предлагаем:- оклад, обсуждается на финальном этапе собеседования - официальное трудоустройство, отпуск 28 календарных дней; - возможность работать у стабильного работодателя, лидера рынка- выплата з/п без задержек;- отличный коллектив, насыщенная корпоративная жизнь!   бонусы:  имя и репутация компании-эксперта (16 лет на рынке); собственные технические разработки- уникальные решения для клиента; свобода в выборе используемых технологий и выражения своей точки зрения; реальные перспективы роста как профессионально, так и вертикально; гибкий график (возможность выбора начала рабочего дня); возможность работать в фирменных тапках, любимых футболках, джинсах- лишь бы было комфортно ;)  а еще у нас:   - дружелюбная и творческая атмосфера, лояльное руководство, демократичный стиль общения в компании, уютный офис и конечно комп с 2 мониторами! :) - удобный офис в центре москвы, в 10 минутах ходьбы от м.новослободская, м.цветной бульвар или м.достоевская. - рядом парк, итальянский ресторанчик с приятными ценами и конечно красивые девчонки в клиентском отделе ! :-)) ну и конечно у нас всегда есть чай, кофе, молоко и фруктырубимся в мк\fifa, playstation, cs и настольные игры !   welcome!  ",70000
12699743,программист vxworks bsp,"профессиональные задачи:  работы по разработке board support packages (bsp) для одного из крупнейших производителей встроенного аппаратного обеспечения  требования:  опыт разработки в vxworks 6.x, желательно 6.8 и выше, windriver workbench ide разработка драйверов устройств: pci, rs232, i2c, smbus, желательно ide, ethernet знание архитектур x86 и arm (желательно ppc) знание особенностей real time os: приоритеты задач, контекст прерываний, примитивы синхронизации задач (семафоры, мьютексы, очереди, спинлоки, atomic vars), ansi c, coding guidelines, gcc compiler switches, gnu make желателен опыт работы в linux (shell scripts) понимание работы cpu cache, mmu технический английский  желательно:  знакомство с cpci, atca, vme/vpx стандартами опыт работы с другими встроенными ос (linux, android, windows/wesx/wince/wec7, vxworks, rtoses) разговорный английский или немецкий язык готовность к зарубежным командировкам  условия:  официальное оформление на работу, &quot;белая&quot; заработная плата работа в офисе, м. первомайская заработная плата обсуждается по результатам собеседования ",90000
18258890,"администратор (sap bo, ms sql)","в связи с расширением департамента в крупнейший международный банк (top-10) приглашается администратор sap business objects и ms sql-приложений   обязанности:  сопровождение платформы sap business objects, а так же ms sql и ряда других приложений. анализ нагрузки на производственные сервера и решение проблем с производительностью. установка патчей (новый функционал, обновления, исправления) на производственные среды. обеспечение процедур резервирования. выработка предложений по совершенствованию и модернизации инфраструктуры. мониторинг процедур загрузки данных. регулярное совершенствование инструкций и памяток для ночных операторов по контролю загрузок данных. организация и поддержание в актуальном состоянии базы знаний по поддерживаемым системам и сервисам. взаимодействие с вендорами и разработчиками.    требования:  высшее образование. английский язык (приветствуется разговорный уровень). опыт работы с платформой sap business objects на уровне системного и прикладного администратора от 2-х лет. опыт работы с субд ms sql и приложений transact-sql от 2-ух лет. навыки документирования (написания документации для администраторов, пользователей, faq/hqw-to и т.д.) ответственность, хорошие коммуникационные навыки, умение работать в команде, способность работать в сжатых временных рамках. приветствуется опыт работы с субд oracle и применения pl/sql. общее понимание банковского бизнеса.    условия:  м. технопарк (2 мин пешком). график: 5/2 (пн–чт: 9.00 - 17.45, пт: 9.00 – 16.30). фиксированный оклад: по результатам встречи. оформление по тк рф, 100% оплата больничных, отпусков отличный дружный коллектив. комфортные условия работы (бц класса &quot;а&quot;). дмс + стоматология. изучение английского языка на корпоративных условиях. ",130000
17360109,ведущий программист,"крупная курьерская компания &quot;курьер сервис экспресс&quot; приглашает на работу программиста php.     пожелания:  высшее образование. программист php, soap, web сервисы. хорошие знание php , суб redis, zabix, inno db, знание и опыт применения soap, web сервисы. опыт работы от трех лет.    обязанности:  разработка модулей. создание технического описания. работа в группе, проектирование.    условия:  место работы - офис м.кожуховская (5-7 мин. от метро) график работы: 5/2 с 09.00 до 18.00 оклад от 80 000 руб.   ",90000
14384078,front-end разработчик,"нам в avito очень нужны сильные front-end разработчики avito.ru — это самый большой в европе сайт объявлений и один из самых посещаемых сайтов российского интернета. ежедневно нами пользуются 10 миллионов человек. над созданием avito работает команда из 200 талантливых разработчиков, системных администраторов, qa-специалистов, дизайнеров, продуктовых менеджеров и аналитиков. мы гарантируем нашим сотрудникам профессиональный рост, интересную работу и отличную зарплату. мы ожидаем, что вы:  отлично владеете базовыми технологиями — html, css, javascript, dom, браузерные api умеете верстать кроссбраузерно, знаете особенности работы браузеров работали front-end разработчиком в серьёзных проектах ответственны, хотите работать в команде и развиваться  не обязательно, но круто, если вы:  имеете опыт разработки сложных продуктов с использованием angular.js / react.js или других фреймфорков интересуетесь новыми технологиями во фронтенде имеете дело с инструментами фронтенд-разработки — автоматизация, сборщики, препроцессоры, системы тестирования получили профильное высшее образование  вам предстоит:  решать сложные и интересные задачи в большой команде разработчиков использовать современные подходы, инструменты и технологии  мы предлагаем вам:  высокую белую зарплату работу в международной компании с заинтересованным руководством и уважительным отношением к сотрудникам — по результатам исследования best employers study мы попали в top-5 лучших работодателей россии интересные и важные задачи на очень большом проекте с продвинутыми технологиями прекрасно оборудованное рабочее место — ноутбуки apple и dell (на выбор), большие мониторы, любые аксессуары оплату посещения профильных курсов и конференций, в том числе международных оформление по тк, медицинское страхование (дмс), бесплатные обеды компенсацию затрат на переезд для кандидатов из других городов потрясающий офис в центре москвы в бизнес-центре класса «а» в 3 минутах пешком от м. белорусская — свой спортивный зал, зоны отдыха, душ, велопарковка, теннисный стол, бильярд, телескоп, шахматы, массажное кресло, соки / чай / кофе / энергетики, фрукты, вид на москву с открытой террасы 14 этажа и другие приятные фишки прилагаются :) ",120000
